Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
359.6304,0.06542969,0.7285156,0.234375,18.84375,-12.53125,6.6875,-0.04589844,0.9121094,0.09863281,35.03125,3.03125,-14.40625,156.6793,185.8157
359.6627,0.1455078,0.9697266,0.5380859,10.125,-2.28125,-0.75,-0.04589844,0.9121094,0.09863281,35.03125,3.03125,-14.40625,159.1194,185.8157
359.6979,0.1455078,0.9697266,0.5380859,10.125,-2.28125,-0.75,-0.04589844,0.9121094,0.09863281,35.03125,3.03125,-14.40625,158.0662,185.3133
359.7295,0.2392578,0.8886719,0.2607422,14.6875,-3.625,6.8125,0.005859375,0.9658203,-0.05273438,55.65625,-2.53125,-20.71875,158.0662,185.3133
359.7626,0.2392578,0.8886719,0.2607422,14.6875,-3.625,6.8125,0.005859375,0.9658203,-0.05273438,55.65625,-2.53125,-20.71875,158.0662,185.3133
359.796,0.1152344,1.044922,0.3476563,39.65625,1.3125,4.6875,-0.01855469,0.7412109,-0.04003906,36.3125,1.75,-13.03125,160.4937,180.3623
359.8297,0.1152344,1.044922,0.3476563,39.65625,1.3125,4.6875,-0.01855469,0.7412109,-0.04003906,36.3125,1.75,-13.03125,160.4937,180.3623
359.8647,0.1152344,1.044922,0.3476563,39.65625,1.3125,4.6875,0.01660156,0.7363281,-0.04003906,26.15625,12.6875,-15.34375,160.4937,180.1321
359.9001,0.09277344,0.9257813,0.3486328,27.8125,-9.15625,5.34375,-0.02246094,0.8828125,-0.1162109,37.21875,0.34375,-13.75,164.6114,181.8872
359.9308,0.09277344,0.9257813,0.3486328,27.8125,-9.15625,5.34375,-0.02246094,0.8828125,-0.1162109,37.21875,0.34375,-13.75,164.6114,181.8872
359.9633,0.09277344,0.9257813,0.3486328,27.8125,-9.15625,5.34375,-0.02246094,0.8828125,-0.1162109,37.21875,0.34375,-13.75,167.156,178.8557
