Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
409.4503,0.09375,0.9658203,0.01757813,-10.4375,-4.65625,-1.90625,-0.08789063,0.734375,-0.5302734,19.75,-12.15625,-4.21875,185.2032,177.6996
409.4824,0.09375,0.9658203,0.01757813,-10.4375,-4.65625,-1.90625,-0.08789063,0.734375,-0.5302734,19.75,-12.15625,-4.21875,184.3507,173.6441
409.5181,0.1289063,1.017578,-0.0234375,-6.4375,-12.34375,-2.53125,-0.2509766,0.6591797,-0.5517578,39.40625,-7.15625,-13.9375,184.3507,167.7327
409.5488,0.1289063,1.017578,-0.0234375,-6.4375,-12.34375,-2.53125,-0.2509766,0.6591797,-0.5517578,39.40625,-7.15625,-13.9375,184.3507,167.7327
409.5833,0.1728516,0.9970703,0.1015625,-10.15625,-1.59375,-3.5625,-0.2509766,0.6591797,-0.5517578,39.40625,-7.15625,-13.9375,183.3683,167.7327
409.6137,0.1728516,0.9970703,0.1015625,-10.15625,-1.59375,-3.5625,-0.4072266,0.6152344,-0.5673828,57.34375,17.75,-29.9375,183.3683,167.7327
409.6508,0.03027344,0.9619141,0,-7.78125,8.65625,-0.625,-0.4072266,0.6152344,-0.5673828,57.34375,17.75,-29.9375,182.4963,161.026
409.6824,0.03027344,0.9619141,0,-7.78125,8.65625,-0.625,-0.15625,0.5703125,-0.6015625,53.5625,6.40625,-24.84375,182.4963,161.026
409.7139,0.07128906,1.008789,-0.01464844,-6.25,-3.96875,-1.25,-0.15625,0.5703125,-0.6015625,53.5625,6.40625,-24.84375,182.4963,161.026
409.7511,0.07128906,1.008789,-0.01464844,-6.25,-3.96875,-1.25,-0.15625,0.5703125,-0.6015625,53.5625,6.40625,-24.84375,182.4223,154.8553
409.7856,0.07519531,0.9492188,0.008789063,-8.5625,2.71875,-4.46875,-0.3066406,0.4677734,-0.6552734,53.15625,2.3125,-19.71875,181.6478,154.8553
409.8146,0.07519531,0.9492188,0.008789063,-8.5625,2.71875,-4.46875,-0.2001953,0.53125,-0.6982422,54.71875,-5.5625,-14.40625,181.6478,154.8553
409.8524,0.07519531,0.9492188,0.008789063,-8.5625,2.71875,-4.46875,-0.2001953,0.53125,-0.6982422,54.71875,-5.5625,-14.40625,181.3225,147.521
409.8856,0.07910156,0.9541016,0.06054688,-9.59375,5.71875,-0.125,-0.2001953,0.53125,-0.6982422,54.71875,-5.5625,-14.40625,181.3225,142.3551
409.9147,0.1396484,1.032227,0.078125,-3.90625,-2.21875,-4.28125,-0.25,0.4765625,-0.6064453,39.09375,-2.6875,-11.3125,181.3225,142.3551
409.9507,0.1396484,1.032227,0.078125,-3.90625,-2.21875,-4.28125,-0.25,0.4765625,-0.6064453,39.09375,-2.6875,-11.3125,180.6856,142.3551
409.9846,0.1396484,1.032227,0.078125,-3.90625,-2.21875,-4.28125,-0.25,0.4765625,-0.6064453,39.09375,-2.6875,-11.3125,180.6856,138.1588
410.0151,0.1396484,1.032227,0.078125,-3.90625,-2.21875,-4.28125,-0.2773438,0.2861328,-0.7880859,28.96875,-7.40625,-4.65625,180.6856,138.1588
410.0515,0.1230469,1.009766,0.1679688,-5.25,-3.5625,-3.625,-0.2773438,0.2861328,-0.7880859,28.96875,-7.40625,-4.65625,180.4763,134.2472
410.0863,0.1230469,1.009766,0.1679688,-5.25,-3.5625,-3.625,-0.21875,0.2626953,-0.8212891,17.625,-9.125,-7.21875,180.4763,134.2472
410.118,0.04882813,0.9169922,-0.01269531,-4.78125,-1.78125,-0.5,-0.21875,0.2626953,-0.8212891,17.625,-9.125,-7.21875,180.4763,134.2472
410.1519,0.04882813,0.9169922,-0.01269531,-4.78125,-1.78125,-0.5,-0.21875,0.2626953,-0.8212891,17.625,-9.125,-7.21875,179.9724,130.7958
410.1858,0.04882813,0.9169922,-0.01269531,-4.78125,-1.78125,-0.5,-0.3056641,0.359375,-0.890625,25.0625,10.40625,-7.875,179.765,130.7958
410.2163,0.1269531,0.9628906,0.08398438,2.375,-6.96875,0.96875,-0.3056641,0.359375,-0.890625,25.0625,10.40625,-7.875,179.765,130.7958
410.2513,0.1269531,0.9628906,0.08398438,2.375,-6.96875,0.96875,-0.1054688,0.3154297,-0.7050781,6.5,-9.53125,-1.96875,179.9006,128.2887
410.2853,0.09765625,0.9882813,0.09765625,0.15625,1.875,0.03125,-0.1054688,0.3154297,-0.7050781,6.5,-9.53125,-1.96875,179.9006,128.2887
410.3172,0.09765625,0.9882813,0.09765625,0.15625,1.875,0.03125,-0.1054688,0.3154297,-0.7050781,6.5,-9.53125,-1.96875,179.9006,128.2887
410.3536,0.09765625,0.9882813,0.09765625,0.15625,1.875,0.03125,-0.296875,0.3320313,-0.7617188,1.21875,1.8125,0.03125,179.6933,127.0006
410.386,0.1259766,1.006836,0.07714844,3.15625,-0.9375,0.53125,-0.296875,0.3320313,-0.7617188,1.21875,1.8125,0.03125,179.6933,127.9701
410.4186,0.1259766,1.006836,0.07714844,3.15625,-0.9375,0.53125,-0.296875,0.3320313,-0.7617188,1.21875,1.8125,0.03125,179.6933,127.9701
410.4532,0.1376953,0.8886719,0.07714844,0.78125,-1.59375,2.4375,-0.2841797,0.3095703,-0.7226563,-12.59375,-4.53125,5.90625,178.7662,127.9701
410.488,0.1376953,0.8886719,0.07714844,0.78125,-1.59375,2.4375,-0.2841797,0.3095703,-0.7226563,-12.59375,-4.53125,5.90625,178.7662,128.4055
410.5195,0.09863281,0.9394531,0.08496094,0.65625,2.3125,2.25,-0.2724609,0.2714844,-0.8652344,-13.6875,3.46875,3.53125,178.7662,128.4055
410.5554,0.09863281,0.9394531,0.08496094,0.65625,2.3125,2.25,-0.2724609,0.2714844,-0.8652344,-13.6875,3.46875,3.53125,178.0211,128.7614
410.5869,0.09863281,0.9394531,0.08496094,0.65625,2.3125,2.25,-0.2724609,0.2714844,-0.8652344,-13.6875,3.46875,3.53125,178.0024,128.7614
410.6185,0.1044922,0.9570313,0.04296875,2.71875,5.34375,6.15625,-0.2724609,0.2714844,-0.8652344,-13.6875,3.46875,3.53125,178.0024,128.7614
410.6533,0.1044922,0.9570313,0.04296875,2.71875,5.34375,6.15625,-0.1318359,0.3349609,-0.8359375,-25.71875,7.5,1.4375,178.0024,130.661
410.6872,0.1044922,0.9570313,0.04296875,2.71875,5.34375,6.15625,-0.1318359,0.3349609,-0.8359375,-25.71875,7.5,1.4375,178.2258,130.661
410.7179,0.03417969,0.9033203,-0.01171875,0.46875,-0.6875,4.3125,-0.3398438,0.2871094,-0.7988281,-25.46875,10.71875,4.4375,178.2258,130.661
410.7541,0.03417969,0.9033203,-0.01171875,0.46875,-0.6875,4.3125,-0.2412109,0.4580078,-0.7099609,-27.40625,34.96875,8.71875,178.8171,132.4443
410.787,0.03417969,0.9033203,-0.01171875,0.46875,-0.6875,4.3125,-0.2412109,0.4580078,-0.7099609,-27.40625,34.96875,8.71875,178.8171,136.4935
410.8187,0.1220703,0.9492188,0.1318359,5.40625,1.6875,3.34375,-0.2412109,0.4580078,-0.7099609,-27.40625,34.96875,8.71875,178.8171,136.4935
410.8543,0.1630859,1.05957,0.04394531,8.53125,-8.4375,4.3125,-0.2412109,0.4580078,-0.7099609,-27.40625,34.96875,8.71875,179.2164,136.4935
410.8885,0.1630859,1.05957,0.04394531,8.53125,-8.4375,4.3125,-0.2480469,0.5302734,-0.7695313,-43.40625,-4.46875,20.625,179.2164,140.6904
410.9195,0.1630859,1.05957,0.04394531,8.53125,-8.4375,4.3125,-0.1660156,0.4794922,-0.6816406,-41.03125,6.03125,14.4375,179.2164,140.6904
410.9547,0.1640625,1.056641,0.04980469,13.46875,-0.4375,4.5625,-0.1660156,0.4794922,-0.6816406,-41.03125,6.03125,14.4375,180.3091,140.6904
410.9897,0.1640625,1.056641,0.04980469,13.46875,-0.4375,4.5625,-0.1660156,0.4794922,-0.6816406,-41.03125,6.03125,14.4375,180.3091,140.6904
411.0205,0.04492188,0.9902344,0.04003906,6.03125,10.59375,0.90625,-0.1660156,0.4794922,-0.6816406,-41.03125,6.03125,14.4375,180.3091,140.6904
411.0556,0.04492188,0.9902344,0.04003906,6.03125,10.59375,0.90625,-0.1660156,0.4794922,-0.6816406,-41.03125,6.03125,14.4375,181.1057,146.4905
411.0899,0.04492188,0.9902344,0.04003906,6.03125,10.59375,0.90625,-0.1660156,0.4794922,-0.6816406,-41.03125,6.03125,14.4375,181.2471,146.4905
411.1196,0.1748047,0.9345703,0.009765625,-0.8125,5.28125,4.4375,-0.2431641,0.5966797,-0.7041016,-32.96875,7.96875,12.9375,181.2471,146.4905
411.155,0.1748047,0.9345703,0.009765625,-0.8125,5.28125,4.4375,-0.1748047,0.5927734,-0.7207031,-33.875,2.1875,5.65625,181.3863,149.7606
411.1906,0.1748047,0.9345703,0.009765625,-0.8125,5.28125,4.4375,-0.08496094,0.6513672,-0.5849609,-39.875,-6.53125,18.0625,181.3863,149.7606
411.2201,0.1328125,0.9492188,0.1005859,2.25,12.5,4,-0.08496094,0.6513672,-0.5849609,-39.875,-6.53125,18.0625,181.3863,149.7606
411.2706,0.1328125,0.9492188,0.1005859,2.25,12.5,4,-0.1464844,0.5839844,-0.5673828,-21.3125,-2.75,7.5625,181.1579,156.6944
411.2896,0.2363281,0.9091797,0.02148438,-0.625,0.34375,2,-0.1464844,0.5839844,-0.5673828,-21.3125,-2.75,7.5625,181.1579,158.947
411.3203,0.2363281,0.9091797,0.02148438,-0.625,0.34375,2,-0.1464844,0.5839844,-0.5673828,-21.3125,-2.75,7.5625,181.1579,158.947
411.3573,0.2363281,0.9091797,0.02148438,-0.625,0.34375,2,-0.1015625,0.7480469,-0.4570313,-23.8125,0,10.59375,181.9684,158.947
411.3903,0.2177734,0.9814453,0.02148438,15.71875,9.5,0.90625,-0.1015625,0.7480469,-0.4570313,-23.8125,0,10.59375,183.4275,163.3276
411.4204,0.2177734,0.9814453,0.02148438,15.71875,9.5,0.90625,0.02539063,0.84375,-0.5039063,-43.78125,1.15625,18.59375,183.4275,163.3276
411.4543,0.1357422,1.033203,0.1455078,8.34375,14.625,4.9375,0.02539063,0.84375,-0.5039063,-43.78125,1.15625,18.59375,183.4275,163.3276
411.4897,0.1357422,1.033203,0.1455078,8.34375,14.625,4.9375,0.02539063,0.84375,-0.5039063,-43.78125,1.15625,18.59375,183.4275,170.1078
411.5204,0.1357422,1.033203,0.1455078,8.34375,14.625,4.9375,-0.3134766,0.5527344,-0.8144531,16.84375,10.78125,2.5,183.4275,170.1078
411.5552,0.05859375,0.7929688,-0.3837891,15.90625,-3.875,-0.3125,-0.3134766,0.5527344,-0.8144531,16.84375,10.78125,2.5,183.4275,169.9979
411.5903,0.05859375,0.7929688,-0.3837891,15.90625,-3.875,-0.3125,-0.03808594,0.5380859,-0.4541016,-46.875,-10.40625,-3,185.8753,169.9979
411.6232,0.2246094,1.09082,-0.04980469,33.4375,-9.40625,2.5625,-0.03808594,0.5380859,-0.4541016,-46.875,-10.40625,-3,185.8753,169.9979
411.6548,0.2246094,1.09082,-0.04980469,33.4375,-9.40625,2.5625,-0.03808594,0.5380859,-0.4541016,-46.875,-10.40625,-3,185.8753,174.0813
411.6904,0.1708984,0.984375,-0.006835938,13.15625,10.59375,2,-0.0390625,0.7216797,-0.3964844,-8.0625,4.9375,3.40625,188.2304,174.0813
411.7221,0.1708984,0.984375,-0.006835938,13.15625,10.59375,2,-0.0390625,0.7216797,-0.3964844,-8.0625,4.9375,3.40625,188.2304,174.0813
411.7551,0.1708984,0.984375,-0.006835938,13.15625,10.59375,2,-0.02441406,0.7167969,-0.2822266,-12.34375,-0.8125,2.4375,188.2304,177.8341
411.7909,0.1601563,1.042969,-0.07519531,4.375,0.71875,-1.3125,-0.02441406,0.7167969,-0.2822266,-12.34375,-0.8125,2.4375,189.4757,177.8341
411.8231,0.1601563,1.042969,-0.07519531,4.375,0.71875,-1.3125,-0.06542969,0.7597656,-0.3730469,-4.09375,-1.1875,-0.125,189.4757,177.8341
411.8556,0.1601563,1.042969,-0.07519531,4.375,0.71875,-1.3125,-0.06542969,0.7597656,-0.3730469,-4.09375,-1.1875,-0.125,190.0015,181.4282
411.8944,0.1875,0.9716797,-0.06933594,0.28125,-1.90625,-0.25,-0.06542969,0.7597656,-0.3730469,-4.09375,-1.1875,-0.125,190.0015,182.7209
411.923,0.1875,0.9716797,-0.06933594,0.28125,-1.90625,-0.25,-0.01855469,0.7705078,-0.3125,-1.59375,-4.71875,-1.34375,190.0015,182.7209
411.9566,0.1816406,0.9091797,-0.01855469,-1,-0.5625,-1.46875,-0.01855469,0.7705078,-0.3125,-1.59375,-4.71875,-1.34375,190.4076,182.7209
411.9926,0.1816406,0.9091797,-0.01855469,-1,-0.5625,-1.46875,-0.01855469,0.7705078,-0.3125,-1.59375,-4.71875,-1.34375,190.0018,183.9377
412.0236,0.2109375,0.9736328,-0.05078125,0.40625,1.21875,-2.75,0.03027344,0.7626953,-0.4257813,1.09375,-5.9375,-3.0625,190.0018,183.9377
412.0572,0.2109375,0.9736328,-0.05078125,0.40625,1.21875,-2.75,0.03027344,0.7626953,-0.4257813,1.09375,-5.9375,-3.0625,190.0018,183.9377
412.0935,0.2109375,0.9736328,-0.05078125,0.40625,1.21875,-2.75,-0.1689453,0.7392578,-0.421875,2.5,-8.25,-4.53125,189.4289,184.0792
412.124,0.1464844,1.001953,0.1025391,-9.125,5.84375,-3.5,-0.1689453,0.7392578,-0.421875,2.5,-8.25,-4.53125,189.4289,184.0792
412.1577,0.1464844,1.001953,0.1025391,-9.125,5.84375,-3.5,-0.1689453,0.7392578,-0.421875,2.5,-8.25,-4.53125,189.4289,184.0792
412.1922,0.1464844,1.001953,0.1025391,-9.125,5.84375,-3.5,0.07910156,0.8066406,-0.2685547,18.84375,-8.5,-2.6875,187.788,182.9697
412.2241,0.1591797,1.06543,0.015625,-26.0625,-1.78125,-5.9375,0.07910156,0.8066406,-0.2685547,18.84375,-8.5,-2.6875,187.788,182.9697
412.2603,0.1591797,1.06543,0.015625,-26.0625,-1.78125,-5.9375,-0.2636719,0.6806641,-0.5839844,39.09375,-7.71875,-8.8125,187.788,180.5836
412.2952,0.1337891,0.9492188,0.03613281,-15.875,2.1875,-10.03125,-0.2636719,0.6806641,-0.5839844,39.09375,-7.71875,-8.8125,185.3748,180.5836
412.3239,0.1337891,0.9492188,0.03613281,-15.875,2.1875,-10.03125,-0.2636719,0.6806641,-0.5839844,39.09375,-7.71875,-8.8125,185.3748,180.5836
412.3603,0.1601563,0.9082031,0.08007813,-19,-9,-4.53125,-0.2138672,0.7509766,-0.6982422,65.65625,10.25,-30.59375,183.5652,173.5714
412.3932,0.1601563,0.9082031,0.08007813,-19,-9,-4.53125,-0.2460938,0.5878906,-0.7070313,81.53125,-3.5,-33.875,183.5652,162.4872
412.4261,0.1601563,0.9082031,0.08007813,-19,-9,-4.53125,-0.2460938,0.5878906,-0.7070313,81.53125,-3.5,-33.875,183.5652,162.4872
412.4573,0.1357422,1.0625,0.0546875,-19.375,-14.0625,-5.625,-0.2460938,0.5878906,-0.7070313,81.53125,-3.5,-33.875,181.6638,162.4872
412.4931,0.1357422,1.0625,0.0546875,-19.375,-14.0625,-5.625,-0.1884766,0.7333984,-0.7539063,113.3125,-7.28125,-30.15625,181.6638,151.5683
412.5243,0.1357422,1.0625,0.0546875,-19.375,-14.0625,-5.625,-0.1884766,0.7333984,-0.7539063,113.3125,-7.28125,-30.15625,181.6638,151.5683
412.5586,0.03515625,1.022461,0.1162109,-13.25,-5.5,-4.28125,-0.1884766,0.7333984,-0.7539063,113.3125,-7.28125,-30.15625,180.6859,151.5683
412.5941,0.03515625,1.022461,0.1162109,-13.25,-5.5,-4.28125,-0.1884766,0.7333984,-0.7539063,113.3125,-7.28125,-30.15625,179.9617,141.827
412.625,0.02636719,1.001953,0.109375,-3.25,-6.25,-6.59375,-0.1865234,0.4609375,-0.7236328,77.1875,-14.34375,-19.125,179.9617,141.827
412.6581,0.02636719,1.001953,0.109375,-3.25,-6.25,-6.59375,-0.1865234,0.4609375,-0.7236328,77.1875,-14.34375,-19.125,179.9617,141.827
412.6953,0.02636719,1.001953,0.109375,-3.25,-6.25,-6.59375,-0.1289063,0.4306641,-0.8632813,63.21875,-13.9375,-19.96875,179.2661,129.6197
412.7251,0.1386719,1.044922,-0.005859375,-1.1875,-2.09375,-5.21875,-0.1289063,0.4306641,-0.8632813,63.21875,-13.9375,-19.96875,179.2661,129.6197
412.7586,0.1386719,1.044922,-0.005859375,-1.1875,-2.09375,-5.21875,-0.1289063,0.4306641,-0.8632813,63.21875,-13.9375,-19.96875,179.2661,129.6197
412.7964,0.05175781,0.9990234,0.1142578,-15.09375,10.1875,-0.875,-0.1289063,0.4306641,-0.8632813,63.21875,-13.9375,-19.96875,178.3005,129.6197
412.8261,0.05175781,0.9990234,0.1142578,-15.09375,10.1875,-0.875,-0.1289063,0.4306641,-0.8632813,63.21875,-13.9375,-19.96875,178.3005,129.6197
412.8593,0.1103516,0.9628906,0.1611328,-13.125,-4.96875,-1.1875,-0.1289063,0.4306641,-0.8632813,63.21875,-13.9375,-19.96875,175.8422,129.6197
412.897,0.1103516,0.9628906,0.1611328,-13.125,-4.96875,-1.1875,-0.2607422,0.2685547,-0.8681641,69.9375,-3,-26.0625,175.8422,129.6197
412.9261,0.1113281,0.9228516,0.1337891,-17.15625,2.0625,-0.5,-0.2607422,0.2685547,-0.8681641,69.9375,-3,-26.0625,175.8422,129.6197
412.9591,0.1113281,0.9228516,0.1337891,-17.15625,2.0625,-0.5,-0.2607422,0.2685547,-0.8681641,69.9375,-3,-26.0625,174.5455,121.6547
412.9958,0.1113281,0.9228516,0.1337891,-17.15625,2.0625,-0.5,-0.2607422,0.2685547,-0.8681641,69.9375,-3,-26.0625,174.5455,121.6547
413.0264,0.1113281,0.9228516,0.1337891,-17.15625,2.0625,-0.5,-0.1806641,0.1494141,-0.8007813,58.9375,-17.03125,-17.96875,174.5455,121.6547
413.0605,0.1445313,0.9248047,0.08789063,-13.5,0.34375,0.21875,-0.1806641,0.1494141,-0.8007813,58.9375,-17.03125,-17.96875,174.5455,121.6547
413.0953,0.1533203,0.9726563,0.2646484,-5.09375,3.28125,1.4375,-0.1806641,0.1494141,-0.8007813,58.9375,-17.03125,-17.96875,171.2672,113.9905
413.1266,0.1533203,0.9726563,0.2646484,-5.09375,3.28125,1.4375,-0.1806641,0.1494141,-0.8007813,58.9375,-17.03125,-17.96875,171.2672,113.9905
413.1603,0.1533203,0.9726563,0.2646484,-5.09375,3.28125,1.4375,-0.1806641,0.1494141,-0.8007813,58.9375,-17.03125,-17.96875,171.2672,113.9905
413.1979,0.05078125,0.8671875,0.1542969,-4.34375,7.75,3.09375,-0.1806641,0.1494141,-0.8007813,58.9375,-17.03125,-17.96875,171.4812,113.9905
413.2277,0.05078125,0.8671875,0.1542969,-4.34375,7.75,3.09375,-0.1806641,0.1494141,-0.8007813,58.9375,-17.03125,-17.96875,171.4812,113.9905
413.2603,0.05078125,0.8671875,0.1542969,-4.34375,7.75,3.09375,-0.1806641,0.1494141,-0.8007813,58.9375,-17.03125,-17.96875,171.4812,113.9905
413.2942,0.07128906,1.018555,0.1914063,1.9375,-1.3125,1.3125,-0.3125,-0.1103516,-0.8759766,32.15625,-0.6875,-9.46875,171.0452,106.0692
413.3275,0.07128906,1.018555,0.1914063,1.9375,-1.3125,1.3125,-0.3125,-0.1103516,-0.8759766,32.15625,-0.6875,-9.46875,171.0452,106.0692
413.3624,0.07128906,1.018555,0.1914063,1.9375,-1.3125,1.3125,-0.3125,-0.1103516,-0.8759766,32.15625,-0.6875,-9.46875,171.0452,103.0885
413.3953,0.046875,0.9716797,0.1162109,-0.875,8.15625,1.875,-0.3125,-0.1103516,-0.8759766,32.15625,-0.6875,-9.46875,170.8487,103.0885
413.4275,0.1220703,0.9560547,0.171875,0.09375,-6.4375,1.5,-0.3759766,-0.05859375,-0.671875,15.96875,1.625,-4.03125,170.8487,103.0885
413.4611,0.1220703,0.9560547,0.171875,0.09375,-6.4375,1.5,-0.09472656,-0.1435547,-0.7880859,0.53125,-10.5,5.34375,170.5757,103.0885
413.4944,0.1220703,0.9560547,0.171875,0.09375,-6.4375,1.5,-0.09472656,-0.1435547,-0.7880859,0.53125,-10.5,5.34375,170.5757,103.0885
413.5283,0.06445313,0.9951172,0.09375,1.03125,-0.75,0.84375,-0.09472656,-0.1435547,-0.7880859,0.53125,-10.5,5.34375,170.5757,103.0885
413.5627,0.06445313,0.9951172,0.09375,1.03125,-0.75,0.84375,-0.09472656,-0.1435547,-0.7880859,0.53125,-10.5,5.34375,170.3906,100.4536
413.5959,0.06445313,0.9951172,0.09375,1.03125,-0.75,0.84375,-0.4052734,-0.2041016,-1.042969,-10.875,9.9375,-1.3125,170.3906,100.4536
413.6285,0.1152344,0.9726563,0.2197266,0.59375,-6.84375,-0.375,-0.2285156,-0.08496094,-0.9619141,-0.6875,-12.34375,5.96875,170.3906,100.4536
