Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
326.574,0.1367188,0.9423828,0.1455078,0,-5.21875,-2.625,-0.09765625,0.7666016,-0.3398438,1.8125,-3.5625,-2.875,193.856,183.6856
326.6026,0.1425781,1.026367,0.01269531,-4.09375,-5.25,-1.90625,-0.09765625,0.7666016,-0.3398438,1.8125,-3.5625,-2.875,193.856,183.6856
326.6364,0.1425781,1.026367,0.01269531,-4.09375,-5.25,-1.90625,-0.09765625,0.7666016,-0.3398438,1.8125,-3.5625,-2.875,193.856,183.5011
326.6719,0.1845703,1.009766,0.0078125,-3.5625,-1.78125,-1.1875,-0.1298828,0.7822266,-0.3466797,7.6875,-6.59375,-5.09375,193.6625,182.6762
326.7029,0.1845703,1.009766,0.0078125,-3.5625,-1.78125,-1.1875,-0.1298828,0.7822266,-0.3466797,7.6875,-6.59375,-5.09375,193.6625,182.6762
326.7382,0.1474609,1.053711,0.02929688,0.78125,-0.4375,-1.84375,-0.1113281,0.8779297,-0.3847656,-3.75,-1.46875,-3,193.6625,182.6762
326.7724,0.1474609,1.053711,0.02929688,0.78125,-0.4375,-1.84375,-0.1113281,0.8779297,-0.3847656,-3.75,-1.46875,-3,193.6387,182.4777
326.8033,0.1474609,1.053711,0.02929688,0.78125,-0.4375,-1.84375,-0.2109375,0.765625,-0.2626953,-1.25,4.9375,-3.6875,193.6387,182.4777
326.8378,0.1767578,0.9628906,-0.002929688,0.90625,3.09375,-0.375,-0.2109375,0.765625,-0.2626953,-1.25,4.9375,-3.6875,193.6387,182.4777
326.874,0.1767578,0.9628906,-0.002929688,0.90625,3.09375,-0.375,-0.2109375,0.765625,-0.2626953,-1.25,4.9375,-3.6875,193.7765,182.1172
326.9038,0.1845703,1.003906,-0.05957031,-2.34375,8.96875,-1.1875,-0.2109375,0.765625,-0.2626953,-1.25,4.9375,-3.6875,193.7765,182.1172
326.9379,0.1845703,1.003906,-0.05957031,-2.34375,8.96875,-1.1875,-0.2109375,0.765625,-0.2626953,-1.25,4.9375,-3.6875,193.8128,182.1172
326.9738,0.1845703,1.003906,-0.05957031,-2.34375,8.96875,-1.1875,-0.2285156,0.7958984,-0.2412109,1.875,3.90625,-2.03125,193.9054,182.1012
327.0042,0.2880859,1.085938,0.05175781,-7.15625,11.09375,4.125,0.0703125,0.8916016,-0.1884766,-4.09375,5.71875,2,193.9054,182.1012
327.0376,0.2880859,1.085938,0.05175781,-7.15625,11.09375,4.125,0.0703125,0.8916016,-0.1884766,-4.09375,5.71875,2,193.9054,182.1012
327.0739,0.2880859,1.085938,0.05175781,-7.15625,11.09375,4.125,-0.04882813,0.9326172,-0.1044922,-9.15625,10.40625,12.4375,192.4347,184.3064
327.1046,0.1767578,0.9433594,0.1298828,-18.09375,7.75,7.625,-0.04882813,0.9326172,-0.1044922,-9.15625,10.40625,12.4375,192.4347,184.3064
327.1386,0.1767578,0.9433594,0.1298828,-18.09375,7.75,7.625,-0.04882813,0.9326172,-0.1044922,-9.15625,10.40625,12.4375,192.4347,184.3064
327.1745,0.2753906,0.9599609,0.1015625,-23.4375,18.125,7,-0.06152344,0.7460938,-0.2060547,-31.4375,-0.5625,23.84375,190.5634,188.1435
327.2051,0.2753906,0.9599609,0.1015625,-23.4375,18.125,7,-0.06152344,0.7460938,-0.2060547,-31.4375,-0.5625,23.84375,190.5634,188.1435
327.2387,0.3164063,1.048828,0.1962891,-14.25,17.3125,4.25,-0.00390625,0.7919922,-0.1552734,-22.71875,13.96875,14.21875,189.2686,188.1435
327.2739,0.3164063,1.048828,0.1962891,-14.25,17.3125,4.25,-0.00390625,0.7919922,-0.1552734,-22.71875,13.96875,14.21875,187.5027,189.5639
327.3059,0.1308594,0.9179688,0.1230469,-32.0625,25.9375,-0.375,-0.00390625,0.7919922,-0.1552734,-22.71875,13.96875,14.21875,187.5027,189.5639
327.34,0.1308594,0.9179688,0.1230469,-32.0625,25.9375,-0.375,-0.2207031,0.8505859,-0.0546875,-28.53125,4.1875,14.75,187.5027,189.5639
327.3764,0.171875,0.9804688,0.2138672,-30.03125,7.625,2.78125,-0.09375,0.9775391,-0.2216797,-34.625,2.25,14.75,185.6213,190.6419
327.4069,0.171875,0.9804688,0.2138672,-30.03125,7.625,2.78125,-0.09375,0.9775391,-0.2216797,-34.625,2.25,14.75,185.6213,190.6419
327.4395,0.171875,0.9804688,0.2138672,-30.03125,7.625,2.78125,-0.09375,0.9775391,-0.2216797,-34.625,2.25,14.75,185.6213,192.0448
327.4757,0.203125,0.9453125,0.1845703,-31.375,9.1875,2.65625,-0.1103516,0.84375,-0.1025391,-37.75,-5.03125,18.71875,184.0131,192.0448
327.5068,0.203125,0.9453125,0.1845703,-31.375,9.1875,2.65625,-0.1103516,0.84375,-0.1025391,-37.75,-5.03125,18.71875,184.0131,192.0448
327.5404,0.203125,0.9453125,0.1845703,-31.375,9.1875,2.65625,-0.1103516,0.84375,-0.1025391,-37.75,-5.03125,18.71875,184.0131,193.7869
327.5755,0.21875,0.9599609,0.3027344,-24.78125,2.90625,1.375,-0.1621094,0.8916016,-0.04785156,-26.3125,1.15625,9.5625,183.8266,193.7869
327.6069,0.1982422,0.9804688,0.2324219,-28.46875,10.1875,-3.0625,-0.1621094,0.8916016,-0.04785156,-26.3125,1.15625,9.5625,183.8266,193.7869
327.6423,0.1982422,0.9804688,0.2324219,-28.46875,10.1875,-3.0625,-0.02441406,0.7587891,-0.01269531,-23.40625,6.46875,5.21875,182.1026,194.5645
327.6775,0.1982422,0.9804688,0.2324219,-28.46875,10.1875,-3.0625,-0.02441406,0.7587891,-0.01269531,-23.40625,6.46875,5.21875,180.6758,192.6336
327.7081,0.1123047,0.9648438,0.1464844,-22.78125,4.1875,-7.53125,-0.02441406,0.7587891,-0.01269531,-23.40625,6.46875,5.21875,180.6758,192.6336
327.7413,0.1123047,0.9648438,0.1464844,-22.78125,4.1875,-7.53125,-0.02441406,0.7587891,-0.01269531,-23.40625,6.46875,5.21875,180.6758,192.6336
327.7777,0.06152344,1.001953,0.3798828,-11.78125,-12.28125,-10.625,-0.1035156,0.8066406,0.02246094,-25.71875,-17.90625,8.53125,180.899,193.4766
327.8078,0.06152344,0.8037109,0.4257813,-12.28125,-7.65625,-10.5625,-0.07421875,0.8417969,-0.04492188,-17.90625,-17.21875,-1.1875,180.899,193.4766
327.8412,0.06152344,0.8037109,0.4257813,-12.28125,-7.65625,-10.5625,-0.07421875,0.8417969,-0.04492188,-17.90625,-17.21875,-1.1875,180.1109,193.4766
327.877,0.06152344,0.8037109,0.4257813,-12.28125,-7.65625,-10.5625,-0.07421875,0.8417969,-0.04492188,-17.90625,-17.21875,-1.1875,179.0654,193.5195
327.9089,0.046875,0.90625,0.4804688,-8.4375,-15.9375,-6.90625,0.109375,0.9335938,0.07910156,-13.4375,-22.28125,-2.21875,179.0654,193.5195
327.9427,0.046875,0.90625,0.4804688,-8.4375,-15.9375,-6.90625,0.109375,0.9335938,0.07910156,-13.4375,-22.28125,-2.21875,179.0654,193.5195
327.9777,0.046875,0.90625,0.4804688,-8.4375,-15.9375,-6.90625,0.2265625,0.8388672,0.06835938,-5.09375,-26.9375,-1.46875,178.9722,192.4134
328.0113,0.1806641,0.9228516,0.3369141,-3.875,-24.96875,-10.21875,0.2265625,0.8388672,0.06835938,-5.09375,-26.9375,-1.46875,178.9722,192.4134
328.0439,0.1328125,0.9541016,0.5,-2.03125,0.96875,-11.5,0.1591797,0.8544922,0.1191406,0.40625,-10.03125,-10.5625,178.9722,193.2856
328.0784,0.1328125,0.9541016,0.5,-2.03125,0.96875,-11.5,0.1591797,0.8544922,0.1191406,0.40625,-10.03125,-10.5625,177.8828,193.2856
328.1098,0.1591797,0.9863281,0.4121094,-1.78125,-29.96875,-8.9375,0.1591797,0.8544922,0.1191406,0.40625,-10.03125,-10.5625,177.8828,193.2856
328.1422,0.1591797,0.9863281,0.4121094,-1.78125,-29.96875,-8.9375,0.01660156,0.8085938,0.1992188,-4.59375,-37.6875,1.5625,177.8828,192.4564
328.1765,0.1591797,0.9863281,0.4121094,-1.78125,-29.96875,-8.9375,0.01660156,0.8085938,0.1992188,-4.59375,-37.6875,1.5625,177.8828,192.4564
328.2229,0.03125,0.9423828,0.4541016,-4.90625,-15.09375,-9.28125,0.0859375,0.7294922,0.2197266,-11.78125,-20.09375,-2.15625,177.8828,192.4564
328.2422,0.0703125,0.8847656,0.4589844,-5.8125,-12.78125,-9.15625,0.0859375,0.7294922,0.2197266,-11.78125,-20.09375,-2.15625,176.5953,193.884
328.2764,0.0703125,0.8847656,0.4589844,-5.8125,-12.78125,-9.15625,0.0859375,0.7294922,0.2197266,-11.78125,-20.09375,-2.15625,176.5953,193.884
328.3092,0.0703125,0.8847656,0.4589844,-5.8125,-12.78125,-9.15625,0.001953125,0.7753906,0.09375,-2.59375,-14.53125,-3.125,176.5953,193.6915
328.3435,0.1943359,0.9277344,0.4111328,0.71875,-9.15625,-4.96875,0.001953125,0.7753906,0.09375,-2.59375,-14.53125,-3.125,176.2263,193.6915
328.3782,0.1943359,0.9277344,0.4111328,0.71875,-9.15625,-4.96875,0.001953125,0.7753906,0.09375,-2.59375,-14.53125,-3.125,176.2263,193.1403
328.4099,0.1074219,0.9013672,0.4462891,0.34375,2,-2.75,0.2207031,0.8330078,0.08886719,1.5625,-2.34375,-3.5,176.3528,193.1403
328.4432,0.1074219,0.9013672,0.4462891,0.34375,2,-2.75,0.2207031,0.8330078,0.08886719,1.5625,-2.34375,-3.5,176.3528,193.1403
328.4775,0.1904297,0.9316406,0.3574219,1.9375,-6.4375,1.03125,0.2207031,0.8330078,0.08886719,1.5625,-2.34375,-3.5,176.0069,193.2105
328.5101,0.1904297,0.9316406,0.3574219,1.9375,-6.4375,1.03125,0.1523438,0.8115234,0.05273438,4,-11.25,1.15625,176.0069,193.2105
328.5443,0.1650391,0.8759766,0.3847656,6.40625,-6.0625,3.34375,0.1523438,0.8115234,0.05273438,4,-11.25,1.15625,176.0069,192.3511
328.5774,0.1650391,0.8759766,0.3847656,6.40625,-6.0625,3.34375,0.1523438,0.8115234,0.05273438,4,-11.25,1.15625,176.4046,192.3511
328.6106,0.1298828,0.8730469,0.3300781,13.15625,1.21875,2,0.1523438,0.8115234,0.05273438,4,-11.25,1.15625,176.4046,192.3511
328.6438,0.1298828,0.8730469,0.3300781,13.15625,1.21875,2,0.03320313,0.8046875,0.01171875,1.8125,-4.71875,2,176.2982,192.3511
328.6775,0.2587891,0.8544922,0.4033203,22.3125,-7.78125,5.0625,-0.02050781,0.7421875,-0.03125,17.6875,-6.4375,-2.59375,177.405,192.5805
328.7109,0.2587891,0.8544922,0.4033203,22.3125,-7.78125,5.0625,-0.02050781,0.7421875,-0.03125,17.6875,-6.4375,-2.59375,177.405,192.5805
328.7445,0.2587891,0.8544922,0.4033203,22.3125,-7.78125,5.0625,-0.02539063,0.8837891,-0.01269531,27.875,11.75,-10.21875,177.405,191.4421
328.7789,0.08496094,0.9287109,0.3583984,18.53125,2.3125,6.6875,-0.02539063,0.8837891,-0.01269531,27.875,11.75,-10.21875,178.9475,191.4421
328.8116,0.08496094,0.9287109,0.3583984,18.53125,2.3125,6.6875,-0.05175781,0.8388672,0.04101563,30.4375,0.03125,-8.375,178.9475,189.9746
328.846,0.1650391,0.9619141,0.4003906,25.9375,-5.15625,7.8125,-0.05175781,0.8388672,0.04101563,30.4375,0.03125,-8.375,180.5094,189.3633
328.8789,0.1650391,0.9619141,0.4003906,25.9375,-5.15625,7.8125,0.009765625,0.8818359,-0.05859375,31.25,7.4375,-6.71875,180.5094,189.3633
328.9126,0.1328125,1.054688,0.4257813,30.3125,-15.28125,14.21875,0.009765625,0.8818359,-0.05859375,31.25,7.4375,-6.71875,180.5094,189.3633
328.9461,0.1328125,1.054688,0.4257813,30.3125,-15.28125,14.21875,0.009765625,0.8818359,-0.05859375,31.25,7.4375,-6.71875,180.9991,188.0828
328.9803,0.2275391,0.9707031,0.2128906,12.6875,-6.84375,9.6875,0.04394531,0.9951172,-0.08886719,31.78125,-5.875,2.0625,183.2305,188.0828
329.0122,0.2275391,0.9707031,0.2128906,12.6875,-6.84375,9.6875,0.04394531,0.9951172,-0.08886719,31.78125,-5.875,2.0625,183.2305,188.0828
329.0457,0.1376953,0.9501953,0.2128906,15.1875,2.96875,8.03125,0.04394531,0.9951172,-0.08886719,31.78125,-5.875,2.0625,183.2305,188.3885
329.079,0.1376953,0.9501953,0.2128906,15.1875,2.96875,8.03125,-0.01855469,0.8613281,0.04199219,23.1875,8.09375,-6.375,184.4575,188.3885
329.1124,0.1376953,0.9501953,0.2128906,15.1875,2.96875,8.03125,-0.08007813,0.8828125,-0.09082031,30.625,7.25,-9.15625,184.0381,189.503
329.1468,0.2246094,1.135742,0.3222656,17.1875,0.96875,1.3125,-0.08007813,0.8828125,-0.09082031,30.625,7.25,-9.15625,184.0381,189.503
329.1797,0.2246094,1.135742,0.3222656,17.1875,0.96875,1.3125,-0.08007813,0.8828125,-0.09082031,30.625,7.25,-9.15625,184.0381,189.503
329.2158,0.2050781,0.9394531,0.1806641,7.84375,-0.25,0.34375,0.06933594,0.8505859,-0.1669922,34.03125,12.125,-17.65625,184.0497,187.2501
329.2464,0.1396484,1.008789,0.3769531,8.46875,10.25,-3.6875,0.06933594,0.8505859,-0.1669922,34.03125,12.125,-17.65625,184.0497,187.2501
329.2801,0.1396484,1.008789,0.3769531,8.46875,10.25,-3.6875,0.06933594,0.8505859,-0.1669922,34.03125,12.125,-17.65625,184.3883,184.1039
329.3139,0.2333984,0.8222656,-0.04296875,6.75,-18.625,2.65625,-0.1347656,0.7070313,-0.2070313,37.28125,-8.125,-18.4375,184.3883,184.1039
329.347,0.2333984,0.8222656,-0.04296875,6.75,-18.625,2.65625,-0.1347656,0.7070313,-0.2070313,37.28125,-8.125,-18.4375,183.3641,184.1039
329.3811,0.2333984,0.8222656,-0.04296875,6.75,-18.625,2.65625,0.009765625,0.8632813,-0.1953125,15.90625,5,-7.53125,183.3641,179.3669
329.4142,0.1416016,0.9726563,0.2675781,19.53125,11.03125,-2.9375,0.009765625,0.8632813,-0.1953125,15.90625,5,-7.53125,185.8276,178.4319
329.4471,0.1416016,0.9726563,0.2675781,19.53125,11.03125,-2.9375,0.009765625,0.8632813,-0.1953125,15.90625,5,-7.53125,185.8276,180.3057
329.4814,0.1484375,0.9755859,0.1650391,20.25,3.34375,3.78125,0.3535156,0.7822266,-0.3007813,-11.625,2.375,7.625,185.8276,180.3057
329.5141,0.1484375,0.9755859,0.1650391,20.25,3.34375,3.78125,0.3535156,0.7822266,-0.3007813,-11.625,2.375,7.625,187.8823,180.3057
329.5468,0.2568359,0.9169922,0.08398438,15.25,-13.625,5.78125,-0.1767578,0.7861328,-0.4208984,2.3125,3.65625,4.3125,188.3472,183.4331
329.5817,0.2568359,0.9169922,0.08398438,15.25,-13.625,5.78125,-0.1767578,0.7861328,-0.4208984,2.3125,3.65625,4.3125,188.3472,183.4331
329.6139,0.1601563,0.9941406,0.1503906,14.3125,-1.59375,1.375,-0.1767578,0.7861328,-0.4208984,2.3125,3.65625,4.3125,189.6182,183.4331
329.6478,0.1601563,0.9941406,0.1503906,14.3125,-1.59375,1.375,-0.03515625,0.875,-0.2177734,-16.3125,2.78125,1.875,189.6182,185.9847
329.6815,0.1884766,1.030273,0.05859375,7.90625,2.78125,1.8125,-0.03515625,0.875,-0.2177734,-16.3125,2.78125,1.875,189.6182,185.9847
329.7166,0.1884766,1.030273,0.05859375,7.90625,2.78125,1.8125,-0.03515625,0.875,-0.2177734,-16.3125,2.78125,1.875,190.8306,187.6901
329.7491,0.1884766,1.030273,0.05859375,7.90625,2.78125,1.8125,-0.06054688,0.7832031,-0.2294922,-5.09375,1.8125,0.21875,190.8306,187.6901
329.7816,0.1943359,0.9863281,0.1582031,4.625,-5.5,2.375,-0.06054688,0.7832031,-0.2294922,-5.09375,1.8125,0.21875,191.1565,187.6901
329.8146,0.2802734,1.046875,0.1337891,5.78125,0.03125,1.5,-0.06054688,0.7832031,-0.2294922,-5.09375,1.8125,0.21875,191.1565,188.3721
329.8497,0.2802734,1.046875,0.1337891,5.78125,0.03125,1.5,-0.1474609,0.8183594,-0.1835938,-6.53125,-2.15625,-0.4375,191.8963,188.3721
329.8828,0.2802734,1.046875,0.1337891,5.78125,0.03125,1.5,-0.1474609,0.8183594,-0.1835938,-6.53125,-2.15625,-0.4375,191.8963,189.0973
329.9166,0.2246094,1.003906,0.07128906,6.03125,-2.15625,-0.9375,-0.01953125,0.7607422,-0.2753906,-4.78125,-4.09375,-0.0625,192.7278,189.0973
329.9496,0.2246094,1.003906,0.07128906,6.03125,-2.15625,-0.9375,-0.04589844,0.8164063,-0.140625,2.65625,-6.1875,-0.8125,192.7278,189.0973
329.9829,0.2128906,0.9931641,0.07910156,0.46875,0.84375,-1.34375,-0.04589844,0.8164063,-0.140625,2.65625,-6.1875,-0.8125,193.2682,189.8366
330.0161,0.2128906,0.9931641,0.07910156,0.46875,0.84375,-1.34375,-0.04589844,0.8164063,-0.140625,2.65625,-6.1875,-0.8125,193.2682,189.8366
330.0493,0.1513672,1.006836,0.1425781,-1.53125,12.1875,-4.59375,-0.1640625,0.78125,-0.2021484,-0.125,5.84375,-5.03125,193.2682,190.068
330.0834,0.1513672,1.006836,0.1425781,-1.53125,12.1875,-4.59375,-0.1640625,0.78125,-0.2021484,-0.125,5.84375,-5.03125,192.8486,190.068
330.1169,0.2539063,0.9794922,0.06933594,-6.375,-2.75,-3.8125,-0.1640625,0.78125,-0.2021484,-0.125,5.84375,-5.03125,192.8486,190.068
330.1509,0.2539063,0.9794922,0.06933594,-6.375,-2.75,-3.8125,0.0078125,1.084961,0.2939453,-27.40625,-16.8125,7.5625,192.0029,189.6209
330.1837,0.1630859,1.172852,0.2548828,-13.5625,10.78125,-4.90625,0.0078125,1.084961,0.2939453,-27.40625,-16.8125,7.5625,192.0029,189.6209
330.2165,0.1630859,1.172852,0.2548828,-13.5625,10.78125,-4.90625,0.0078125,1.084961,0.2939453,-27.40625,-16.8125,7.5625,191.6596,189.6209
330.2502,0.1630859,1.172852,0.2548828,-13.5625,10.78125,-4.90625,-0.08105469,0.9287109,0.046875,-43.90625,-16.4375,13.21875,191.6596,195.7149
330.2836,0.125,0.9951172,0.3359375,-30.53125,14.4375,-6.4375,-0.08105469,0.9287109,0.046875,-43.90625,-16.4375,13.21875,189.094,195.7149
330.3182,0.125,0.9951172,0.3359375,-30.53125,14.4375,-6.4375,0.01660156,0.9492188,0.006835938,-46.03125,-0.125,10.53125,189.094,198.4549
330.3516,0.1826172,1.032227,0.3310547,-46.03125,23.96875,-12.84375,0.01660156,0.9492188,0.006835938,-46.03125,-0.125,10.53125,189.094,198.4549
330.3857,0.1826172,1.032227,0.3310547,-46.03125,23.96875,-12.84375,-0.109375,0.921875,-0.02441406,-40.59375,4.25,10,184.7586,198.6239
330.4304,0.1142578,1.029297,0.1201172,-49.34375,6.28125,-10.09375,-0.109375,0.921875,-0.02441406,-40.59375,4.25,10,184.7586,198.6239
330.4506,0.1142578,1.029297,0.1201172,-49.34375,6.28125,-10.09375,-0.109375,0.921875,-0.02441406,-40.59375,4.25,10,181.0415,198.6239
330.4845,0.1113281,0.9248047,0.4287109,-57.03125,16.46875,-14.0625,-0.006835938,0.9472656,0.03710938,-46.28125,-1.1875,17.625,176.5355,198.6964
330.5178,0.1113281,0.9248047,0.4287109,-57.03125,16.46875,-14.0625,-0.006835938,0.9472656,0.03710938,-46.28125,-1.1875,17.625,176.5355,198.6964
330.5518,0.1113281,0.9248047,0.4287109,-57.03125,16.46875,-14.0625,0.08398438,0.7060547,0.0390625,-42.4375,-9.21875,18.65625,176.5355,198.6964
330.585,0.1523438,0.9931641,0.3242188,-44.21875,16.15625,-12.15625,0.08398438,0.7060547,0.0390625,-42.4375,-9.21875,18.65625,173.6752,198.0735
330.6187,0.1523438,0.9931641,0.3242188,-44.21875,16.15625,-12.15625,0.08398438,0.7060547,0.0390625,-42.4375,-9.21875,18.65625,173.6752,198.0735
330.6522,0.1171875,0.8847656,0.4736328,-45.1875,7.0625,-10.75,-0.0546875,0.7890625,0.09082031,-26.875,2.375,10.3125,170.0159,195.5066
330.6855,0.1171875,0.8847656,0.4736328,-45.1875,7.0625,-10.75,-0.0546875,0.7890625,0.09082031,-26.875,2.375,10.3125,170.0159,195.5066
330.7184,0.1171875,0.8847656,0.4736328,-45.1875,7.0625,-10.75,-0.0546875,0.7890625,0.09082031,-26.875,2.375,10.3125,170.0159,195.5066
330.752,0.1142578,0.7460938,0.4443359,-28.9375,8.78125,-5.375,-0.03808594,0.6943359,0.02050781,-26.0625,-10.40625,10.78125,167.9077,197.0536
330.7855,0.09375,0.8095703,0.4160156,-17.65625,-0.8125,-5.4375,-0.03808594,0.6943359,0.02050781,-26.0625,-10.40625,10.78125,165.491,197.0536
330.8187,0.09375,0.8095703,0.4160156,-17.65625,-0.8125,-5.4375,-0.04101563,0.6503906,0.08496094,-11.4375,-2.59375,3.46875,165.491,197.0536
330.8521,0.1679688,0.8544922,0.5546875,-1.46875,4.375,-5.3125,-0.04101563,0.6503906,0.08496094,-11.4375,-2.59375,3.46875,165.2092,192.3647
330.8869,0.1679688,0.8544922,0.5546875,-1.46875,4.375,-5.3125,-0.04101563,0.6503906,0.08496094,-11.4375,-2.59375,3.46875,165.2092,192.8034
330.9195,-0.1259766,0.7060547,0.2529297,-16.9375,-21.875,2.1875,0.1337891,0.8261719,0.3447266,-10.625,-12.34375,9.3125,165.2092,192.8034
330.9526,-0.1259766,0.7060547,0.2529297,-16.9375,-21.875,2.1875,0.1337891,0.8261719,0.3447266,-10.625,-12.34375,9.3125,163.6095,192.9052
330.9866,0.09765625,0.9941406,0.609375,-11,0.59375,-3.4375,0.06933594,0.7636719,0.2714844,-18.75,-4.40625,9.03125,163.7731,192.9052
331.0195,0.09765625,0.9941406,0.609375,-11,0.59375,-3.4375,0.06933594,0.7636719,0.2714844,-18.75,-4.40625,9.03125,163.7731,192.9052
331.0531,0.4707031,0.8271484,0.6738281,2.0625,-12.15625,0.46875,0.06933594,0.7636719,0.2714844,-18.75,-4.40625,9.03125,162.7209,192.9052
331.0865,0.4707031,0.8271484,0.6738281,2.0625,-12.15625,0.46875,0.2197266,0.7734375,0.3144531,-1.0625,5.1875,-4.96875,162.7209,194.0866
331.1219,0.4707031,0.8271484,0.6738281,2.0625,-12.15625,0.46875,0.2197266,0.7734375,0.3144531,-1.0625,5.1875,-4.96875,162.7209,194.0866
331.1541,-0.1015625,0.7148438,0.5410156,4.5,-18.625,5.34375,0.09179688,0.8144531,0.1611328,-4.03125,-15.75,5.65625,162.7209,193.7704
331.1876,-0.1464844,0.9091797,0.6738281,-8.125,23.3125,-4.53125,0.09179688,0.8144531,0.1611328,-4.03125,-15.75,5.65625,162.9628,193.7704
331.2216,-0.09277344,0.6650391,0.5458984,-3.625,10.1875,1.4375,0.09179688,0.8144531,0.1611328,-4.03125,-15.75,5.65625,163.4825,195.0735
331.2543,-0.09277344,0.6650391,0.5458984,-3.625,10.1875,1.4375,0.07714844,0.6796875,0.2773438,-7.15625,-2.625,2.65625,163.4825,195.0735
331.288,0.2861328,0.8789063,0.7167969,7.96875,-8.375,-1.65625,0.07714844,0.6796875,0.2773438,-7.15625,-2.625,2.65625,162.8848,195.0735
331.3215,0.2861328,0.8789063,0.7167969,7.96875,-8.375,-1.65625,0.078125,0.7470703,0.2695313,9.25,-0.625,-7.28125,162.8848,194.7915
331.3548,0.05859375,0.7890625,0.5107422,15.625,-19.65625,2.125,0.078125,0.7470703,0.2695313,9.25,-0.625,-7.28125,163.033,194.7915
331.3898,0.05859375,0.7890625,0.5107422,15.625,-19.65625,2.125,0.078125,0.7470703,0.2695313,9.25,-0.625,-7.28125,163.033,194.209
