Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
447.9957,0.3798828,0.8193359,0.4296875,52.34375,-22.96875,1.5,-0.0078125,0.6894531,-0.4169922,11.15625,-8.125,-5.25,148.0438,135.4044
448.0311,0.3798828,0.8193359,0.4296875,52.34375,-22.96875,1.5,-0.03808594,0.7226563,-0.4697266,13.28125,5.96875,-19.84375,148.0438,136.8687
448.0661,0.2646484,0.8955078,0.5439453,52.46875,-16.6875,-4.15625,-0.03808594,0.7226563,-0.4697266,13.28125,5.96875,-19.84375,152.5608,135.3204
448.097,0.2646484,0.8955078,0.5439453,52.46875,-16.6875,-4.15625,-0.07226563,0.6708984,-0.4472656,20.1875,2.5,-11.1875,152.5608,135.3204
448.1309,0.2646484,0.8955078,0.5439453,52.46875,-16.6875,-4.15625,-0.07226563,0.6708984,-0.4472656,20.1875,2.5,-11.1875,157.3347,142.491
448.1653,0.2431641,0.9287109,0.2158203,51.25,-3.25,-6.3125,-0.1435547,0.7285156,-0.4638672,14.09375,-10.15625,-5.4375,157.3347,142.491
448.1964,0.2431641,0.9287109,0.2158203,51.25,-3.25,-6.3125,-0.1435547,0.7285156,-0.4638672,14.09375,-10.15625,-5.4375,157.3347,142.491
448.2311,0.3203125,0.9316406,0.1757813,62,-18.15625,-5.6875,-0.1191406,0.7802734,-0.5039063,17,-6.53125,-5.03125,161.3017,145.5177
448.2654,0.3203125,0.9316406,0.1757813,62,-18.15625,-5.6875,-0.1191406,0.7802734,-0.5039063,17,-6.53125,-5.03125,161.3017,145.5177
448.2957,0.3203125,0.9316406,0.1757813,62,-18.15625,-5.6875,-0.01171875,0.8964844,-0.4179688,22.125,-12.15625,0.78125,161.3017,145.5177
