Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
328.3424,0.09082031,0.7578125,-0.1142578,-6.4375,5.65625,3.9375,-0.01171875,0.9150391,-0.09667969,0.65625,-1.125,0.28125,179.8149,178.1917
328.376,0.09082031,0.7578125,-0.1142578,-6.4375,5.65625,3.9375,-0.01171875,0.9150391,-0.09667969,0.65625,-1.125,0.28125,179.2736,178.1917
328.4095,0.04003906,0.8232422,-0.2763672,-14.96875,4.75,2,-0.01171875,0.9150391,-0.09667969,0.65625,-1.125,0.28125,179.2736,178.1917
328.443,0.04003906,0.8232422,-0.2763672,-14.96875,4.75,2,-0.01171875,0.9150391,-0.09667969,0.65625,-1.125,0.28125,178.1672,178.1917
328.4768,0.06835938,1.035156,-0.07519531,-14.53125,-0.5625,3.84375,-0.01171875,0.9150391,-0.09667969,0.65625,-1.125,0.28125,178.5518,178.1917
328.5103,0.06835938,1.035156,-0.07519531,-14.53125,-0.5625,3.84375,0.1308594,0.9521484,-0.09375,1.03125,1.15625,1.3125,178.5518,175.3259
328.5435,0.06835938,1.035156,-0.07519531,-14.53125,-0.5625,3.84375,0.1308594,0.9521484,-0.09375,1.03125,1.15625,1.3125,178.5518,175.3259
328.5775,0.1533203,0.9863281,0.03417969,-5.5,-7.15625,-0.5625,0.1308594,0.9521484,-0.09375,1.03125,1.15625,1.3125,176.1718,175.3259
328.6108,0.1533203,0.9863281,0.03417969,-5.5,-7.15625,-0.5625,0.1308594,0.9521484,-0.09375,1.03125,1.15625,1.3125,176.1718,172.1647
328.6442,0.2714844,0.8466797,-0.04394531,-21,2.0625,-4.71875,0.09863281,0.8544922,0.02636719,0.90625,-5.09375,3.9375,176.1718,172.1647
328.6771,-0.01171875,0.7548828,-0.2119141,-1.0625,17.9375,-0.5,0.09863281,0.8544922,0.02636719,0.90625,-5.09375,3.9375,174.6262,172.1647
328.7108,-0.01171875,0.7548828,-0.2119141,-1.0625,17.9375,-0.5,-0.002929688,0.90625,-0.1259766,-2.21875,-3.8125,5.28125,173.6423,172.1647
328.7441,0.109375,0.8232422,-0.2402344,1.5,-6.96875,5.65625,-0.002929688,0.90625,-0.1259766,-2.21875,-3.8125,5.28125,173.6423,172.1647
328.7777,0.109375,0.8232422,-0.2402344,1.5,-6.96875,5.65625,-0.002929688,0.90625,-0.1259766,-2.21875,-3.8125,5.28125,174.4683,172.1647
328.8112,0.109375,0.8232422,-0.2402344,1.5,-6.96875,5.65625,-0.002929688,0.90625,-0.1259766,-2.21875,-3.8125,5.28125,174.4683,172.1647
328.8446,0.125,0.8916016,-0.01171875,6.46875,-24.0625,3.21875,-0.002929688,0.90625,-0.1259766,-2.21875,-3.8125,5.28125,175.1428,171.3519
328.878,0.125,0.8916016,-0.01171875,6.46875,-24.0625,3.21875,-0.002929688,0.90625,-0.1259766,-2.21875,-3.8125,5.28125,175.1428,171.3519
328.912,0.125,0.8916016,-0.01171875,6.46875,-24.0625,3.21875,-0.002929688,0.90625,-0.1259766,-2.21875,-3.8125,5.28125,175.1428,171.4726
328.946,0.1220703,0.8779297,0.1621094,-3.125,-4.53125,6.21875,0.1181641,0.9521484,-0.05761719,2.59375,1.28125,12.3125,173.822,171.4726
328.9789,0.140625,0.8232422,-0.1660156,-6.71875,-15.15625,-5.6875,0.1181641,0.9521484,-0.05761719,2.59375,1.28125,12.3125,173.784,171.4726
329.0129,0.140625,0.8232422,-0.1660156,-6.71875,-15.15625,-5.6875,0.1181641,0.9521484,-0.05761719,2.59375,1.28125,12.3125,173.784,170.1626
329.0463,0.171875,0.8652344,0.05566406,-8.0625,4.5,-0.125,0.1191406,0.9453125,-0.2041016,13.15625,21.65625,7.5,173.784,170.1626
329.0796,0.171875,0.8652344,0.05566406,-8.0625,4.5,-0.125,0.1191406,0.9453125,-0.2041016,13.15625,21.65625,7.5,173.6647,170.1626
329.1128,0.1992188,0.7539063,-0.07714844,-9.90625,-5.6875,-2.21875,0.1191406,0.9453125,-0.2041016,13.15625,21.65625,7.5,173.6647,170.1626
329.1466,0.1992188,0.7539063,-0.07714844,-9.90625,-5.6875,-2.21875,0.1191406,0.9453125,-0.2041016,13.15625,21.65625,7.5,172.8728,170.1626
329.1804,0.1992188,0.7539063,-0.07714844,-9.90625,-5.6875,-2.21875,0.1191406,0.9453125,-0.2041016,13.15625,21.65625,7.5,172.8728,170.1626
329.2138,0.0390625,0.7802734,-0.2539063,-4.65625,8.78125,0.71875,0.1191406,0.9453125,-0.2041016,13.15625,21.65625,7.5,171.7247,170.1626
329.248,0.07714844,0.9482422,-0.1757813,-0.6875,12.5625,1.15625,0.1191406,0.9453125,-0.2041016,13.15625,21.65625,7.5,171.7247,157.7092
329.2524,0.07714844,0.9482422,-0.1757813,-0.6875,12.5625,1.15625,0.1191406,0.9453125,-0.2041016,13.15625,21.65625,7.5,172.3175,157.7092
329.2828,0.07714844,0.9482422,-0.1757813,-0.6875,12.5625,1.15625,0.1191406,0.9453125,-0.2041016,13.15625,21.65625,7.5,172.3175,157.7092
329.3176,0.07714844,0.9482422,-0.1757813,-0.6875,12.5625,1.15625,0.3251953,0.796875,-0.3447266,91.34375,28.125,87.6875,173.3358,157.7092
329.3495,0.2167969,0.7099609,-0.2236328,9.25,8.84375,6.15625,0.3251953,0.796875,-0.3447266,91.34375,28.125,87.6875,173.3358,157.7092
329.3837,0.2167969,0.7099609,-0.2236328,9.25,8.84375,6.15625,0.3251953,0.796875,-0.3447266,91.34375,28.125,87.6875,173.3358,157.7092
329.4278,0.07519531,0.8408203,-0.1240234,17.5625,18.53125,2.125,0.3251953,0.796875,-0.3447266,91.34375,28.125,87.6875,174.7937,157.7092
329.4517,0.07519531,0.8408203,-0.1240234,17.5625,18.53125,2.125,0.6865234,1.042969,-0.6923828,74.09375,37.09375,96.65625,176.129,157.7092
329.4831,0.07519531,0.8408203,-0.1240234,17.5625,18.53125,2.125,0.6865234,1.042969,-0.6923828,74.09375,37.09375,96.65625,176.129,157.7092
329.5168,0.0390625,0.9775391,0.1054688,17.1875,-2.875,-7.03125,0.6865234,1.042969,-0.6923828,74.09375,37.09375,96.65625,176.129,157.7092
329.5526,0.0390625,0.9775391,0.1054688,17.1875,-2.875,-7.03125,0.6865234,1.042969,-0.6923828,74.09375,37.09375,96.65625,174.8602,157.7092
329.5846,0.09863281,0.9287109,-0.05664063,-1.46875,0.65625,0.96875,0.6865234,1.042969,-0.6923828,74.09375,37.09375,96.65625,174.8602,157.7092
329.6185,0.09863281,0.9287109,-0.05664063,-1.46875,0.65625,0.96875,0.6865234,1.042969,-0.6923828,74.09375,37.09375,96.65625,174.8602,132.8897
329.6527,0.1025391,0.9677734,0.0390625,-2.46875,1.5,-3.6875,0.6865234,1.042969,-0.6923828,74.09375,37.09375,96.65625,173.9051,132.8897
329.6856,0.1025391,0.9677734,0.0390625,-2.46875,1.5,-3.6875,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,173.9051,132.8897
329.7193,0.1025391,0.9677734,0.0390625,-2.46875,1.5,-3.6875,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,173.303,132.8897
329.7524,0.1582031,0.7216797,-0.1875,3.53125,2.90625,-0.125,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,173.303,132.8897
329.7861,0.1582031,0.7216797,-0.1875,3.53125,2.90625,-0.125,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,173.303,132.8897
329.8198,0.2695313,0.7246094,-0.3125,14.3125,20.25,-6,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,173.5174,132.8897
329.8519,0.2695313,0.7246094,-0.3125,14.3125,20.25,-6,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,173.5174,132.8897
329.8869,0.2695313,0.7246094,-0.3125,14.3125,20.25,-6,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,174.4017,132.8897
329.9205,0.05273438,0.859375,-0.08300781,10.3125,-2.28125,-0.6875,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,174.4017,141.2182
329.9536,0.05273438,0.859375,-0.08300781,10.3125,-2.28125,-0.6875,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,174.4017,141.2182
329.9863,0.05273438,0.859375,-0.08300781,10.3125,-2.28125,-0.6875,0.4492188,0.3134766,-0.2080078,56.5625,-7.78125,52.09375,175.4668,141.2182
330.0208,0.1826172,0.953125,-0.1679688,10.375,-4.84375,-2.09375,0.5009766,0.8779297,-0.4677734,-112.875,-10.34375,-119.3438,175.4668,141.2182
330.0549,0.1826172,0.953125,-0.1679688,10.375,-4.84375,-2.09375,0.5009766,0.8779297,-0.4677734,-112.875,-10.34375,-119.3438,175.4668,156.6096
330.0872,0.109375,0.8925781,0,9.375,-1.90625,0.34375,0.7412109,1.12207,-0.4785156,-89.8125,-11.6875,-94.375,176.3449,156.6096
330.1174,0.109375,0.8925781,0,9.375,-1.90625,0.34375,0.7412109,1.12207,-0.4785156,-89.8125,-11.6875,-94.375,176.3449,156.6096
330.1537,-0.02246094,0.9238281,-0.2138672,6.28125,-4.78125,-0.75,0.7412109,1.12207,-0.4785156,-89.8125,-11.6875,-94.375,177.4402,156.6096
330.1882,-0.02246094,0.9238281,-0.2138672,6.28125,-4.78125,-0.75,0.5947266,0.9238281,-0.4345703,-29.96875,-33.28125,-36.28125,177.4402,156.6096
330.2177,-0.02246094,0.9238281,-0.2138672,6.28125,-4.78125,-0.75,0.5947266,0.9238281,-0.4345703,-29.96875,-33.28125,-36.28125,177.4402,156.6096
330.2552,0.0625,0.9355469,-0.09277344,-1,-4.09375,-1,0.5947266,0.9238281,-0.4345703,-29.96875,-33.28125,-36.28125,177.3325,167.8954
330.2889,0.0625,0.9355469,-0.09277344,-1,-4.09375,-1,0.5947266,0.9238281,-0.4345703,-29.96875,-33.28125,-36.28125,177.3325,167.8954
330.318,0.01855469,0.9082031,-0.1884766,-3.25,-0.75,-2.46875,0.5947266,0.9238281,-0.4345703,-29.96875,-33.28125,-36.28125,177.3325,167.8954
330.3539,0.01855469,0.9082031,-0.1884766,-3.25,-0.75,-2.46875,0.5947266,0.9238281,-0.4345703,-29.96875,-33.28125,-36.28125,177.2117,167.8954
330.3903,0.01855469,0.9082031,-0.1884766,-3.25,-0.75,-2.46875,0.5947266,0.9238281,-0.4345703,-29.96875,-33.28125,-36.28125,177.2117,167.8954
330.4188,0.1484375,0.8417969,-0.1933594,-2.40625,-4.59375,-0.625,0.1767578,0.8076172,-0.08007813,-17.90625,-17.90625,-6.3125,177.2117,167.8954
330.4551,0.1484375,0.8417969,-0.1933594,-2.40625,-4.59375,-0.625,0.1767578,0.8076172,-0.08007813,-17.90625,-17.90625,-6.3125,176.3395,167.8954
330.4881,0.1113281,0.8007813,-0.2470703,-7.59375,1.9375,0.90625,0.1640625,0.8720703,-0.1328125,-12.71875,-28.65625,-3.8125,176.0581,167.8954
330.5189,0.1113281,0.8007813,-0.2470703,-7.59375,1.9375,0.90625,0.1640625,0.8720703,-0.1328125,-12.71875,-28.65625,-3.8125,176.0581,167.8954
330.5562,0.1113281,0.8007813,-0.2470703,-7.59375,1.9375,0.90625,0.1640625,0.8720703,-0.1328125,-12.71875,-28.65625,-3.8125,176.0581,171.3807
330.5885,0.1796875,0.8613281,-0.1855469,-4.65625,-1.0625,1.75,0.1640625,0.8720703,-0.1328125,-12.71875,-28.65625,-3.8125,175.4126,171.3807
330.6199,0.1796875,0.8613281,-0.1855469,-4.65625,-1.0625,1.75,0.1640625,0.8720703,-0.1328125,-12.71875,-28.65625,-3.8125,175.4126,171.3807
330.656,0.1464844,0.9160156,-0.08789063,-9.15625,3.34375,1.9375,0.1640625,0.8720703,-0.1328125,-12.71875,-28.65625,-3.8125,174.9993,171.3807
330.6912,0.1464844,0.9160156,-0.08789063,-9.15625,3.34375,1.9375,0.09375,0.9765625,-0.07617188,9.375,0.59375,-4.65625,174.9993,171.3807
330.7198,0.03222656,0.8662109,-0.125,-8.5625,7.625,4.125,0.09375,0.9765625,-0.07617188,9.375,0.59375,-4.65625,174.9993,171.3807
330.7562,0.03222656,0.8662109,-0.125,-8.5625,7.625,4.125,0.09375,0.9765625,-0.07617188,9.375,0.59375,-4.65625,173.926,171.2182
330.7903,0.03222656,0.8662109,-0.125,-8.5625,7.625,4.125,0.09375,0.9765625,-0.07617188,9.375,0.59375,-4.65625,173.926,170.2593
330.8198,0.07226563,0.8564453,-0.1835938,-10.34375,5.59375,2.59375,0.09375,0.9765625,-0.07617188,9.375,0.59375,-4.65625,173.926,170.2593
330.8571,0.07226563,0.8564453,-0.1835938,-10.34375,5.59375,2.59375,-0.09863281,0.7402344,-0.1503906,8.15625,-2.8125,5.40625,172.8229,170.2593
330.8899,0.07226563,0.8564453,-0.1835938,-10.34375,5.59375,2.59375,-0.09863281,0.7402344,-0.1503906,8.15625,-2.8125,5.40625,172.8229,170.2593
330.92,0.05957031,0.9355469,0.03710938,-10.6875,4.5,-1.125,-0.09863281,0.7402344,-0.1503906,8.15625,-2.8125,5.40625,172.8229,170.2593
330.9571,0.05957031,0.9355469,0.03710938,-10.6875,4.5,-1.125,-0.09863281,0.7402344,-0.1503906,8.15625,-2.8125,5.40625,170.9564,170.2593
330.99,0.09667969,0.8085938,0.09179688,-12.28125,-1.125,-4.40625,-0.09863281,0.7402344,-0.1503906,8.15625,-2.8125,5.40625,168.5953,170.2593
331.0209,0.09667969,0.8085938,0.09179688,-12.28125,-1.125,-4.40625,-0.09863281,0.7402344,-0.1503906,8.15625,-2.8125,5.40625,168.5953,170.2593
331.0586,0.09667969,0.8085938,0.09179688,-12.28125,-1.125,-4.40625,0.1572266,0.9189453,-0.09863281,0.09375,0.09375,6.5,168.5953,163.6604
331.0912,0.1376953,0.8632813,-0.1015625,-7.71875,-6,-4.59375,0.1572266,0.9189453,-0.09863281,0.09375,0.09375,6.5,166.7711,163.6604
331.1211,0.1376953,0.8632813,-0.1015625,-7.71875,-6,-4.59375,0.1572266,0.9189453,-0.09863281,0.09375,0.09375,6.5,166.7711,163.6604
331.1587,0.07617188,0.9023438,-0.1337891,0.28125,-2.40625,5.125,0.1572266,0.9189453,-0.09863281,0.09375,0.09375,6.5,167.7974,163.6604
331.1922,0.07617188,0.9023438,-0.1337891,0.28125,-2.40625,5.125,0.2255859,0.9199219,-0.03710938,-3.25,3.78125,4.125,167.7974,163.6604
331.2224,0.2285156,0.9316406,0.01367188,-5.875,-13.3125,4.3125,0.2255859,0.9199219,-0.03710938,-3.25,3.78125,4.125,167.7974,163.6604
331.2579,0.2285156,0.9316406,0.01367188,-5.875,-13.3125,4.3125,0.2255859,0.9199219,-0.03710938,-3.25,3.78125,4.125,167.4553,163.6604
331.2919,0.2285156,0.9316406,0.01367188,-5.875,-13.3125,4.3125,0.2255859,0.9199219,-0.03710938,-3.25,3.78125,4.125,167.4553,163.6604
331.3221,0.1933594,0.9199219,-0.046875,0.40625,1.625,-0.6875,0.2255859,0.9199219,-0.03710938,-3.25,3.78125,4.125,167.4553,163.6604
331.358,0.1933594,0.9199219,-0.046875,0.40625,1.625,-0.6875,0.2255859,0.9199219,-0.03710938,-3.25,3.78125,4.125,167.5999,164.5325
331.3927,0.1933594,0.9199219,-0.046875,0.40625,1.625,-0.6875,0.2255859,0.9199219,-0.03710938,-3.25,3.78125,4.125,167.5999,164.5325
331.4226,0.1367188,0.8369141,-0.1640625,0.15625,2.375,6.46875,0.2255859,0.9199219,-0.03710938,-3.25,3.78125,4.125,167.5999,164.5325
331.4586,0.1367188,0.8369141,-0.1640625,0.15625,2.375,6.46875,0.08691406,1.09082,-0.1484375,-20.53125,18.78125,-5.625,169.2148,164.5325
331.4942,0.1367188,0.8369141,-0.1640625,0.15625,2.375,6.46875,0.08691406,1.09082,-0.1484375,-20.53125,18.78125,-5.625,169.2148,164.5325
331.5235,0.1503906,0.9238281,-0.015625,5.65625,11.8125,7.3125,0.08691406,1.09082,-0.1484375,-20.53125,18.78125,-5.625,169.2148,164.5325
331.559,0.1503906,0.9238281,-0.015625,5.65625,11.8125,7.3125,0.08691406,1.09082,-0.1484375,-20.53125,18.78125,-5.625,171.202,166.6361
331.5934,0.1347656,0.8232422,-0.09765625,0.09375,-2.40625,4.875,0.46875,0.8076172,-0.6210938,24.15625,7.625,21.65625,171.202,166.6361
331.6239,0.1347656,0.8232422,-0.09765625,0.09375,-2.40625,4.875,0.46875,0.8076172,-0.6210938,24.15625,7.625,21.65625,171.202,166.6361
331.6609,0.1347656,0.8232422,-0.09765625,0.09375,-2.40625,4.875,0.46875,0.8076172,-0.6210938,24.15625,7.625,21.65625,170.4501,166.6361
331.693,0.1064453,0.9599609,0.1064453,-5.5625,-4.59375,-0.9375,0.46875,0.8076172,-0.6210938,24.15625,7.625,21.65625,170.4501,166.6361
331.7232,0.1064453,0.9599609,0.1064453,-5.5625,-4.59375,-0.9375,0.46875,0.8076172,-0.6210938,24.15625,7.625,21.65625,170.4501,166.6361
331.7572,0.2431641,1.006836,-0.05859375,-9.96875,-2.6875,-0.4375,0.46875,0.8076172,-0.6210938,24.15625,7.625,21.65625,170.4501,166.6361
331.7939,0.2431641,1.006836,-0.05859375,-9.96875,-2.6875,-0.4375,0.46875,0.8076172,-0.6210938,24.15625,7.625,21.65625,169.3062,150.6187
331.824,0.07519531,0.8916016,-0.1738281,-2.46875,1.75,-3.625,0.6171875,1.068359,-0.5439453,92.875,70.25,97.21875,169.3062,150.6187
331.8577,0.07519531,0.8916016,-0.1738281,-2.46875,1.75,-3.625,0.6171875,1.068359,-0.5439453,92.875,70.25,97.21875,169.1541,150.6187
331.894,0.07519531,0.8916016,-0.1738281,-2.46875,1.75,-3.625,0.6171875,1.068359,-0.5439453,92.875,70.25,97.21875,169.0737,134.9756
331.9252,0.09765625,0.8486328,-0.1464844,9.4375,3.46875,-4.65625,0.6904297,0.6367188,-0.609375,129.1875,-10.5,135,169.0737,134.9756
331.9581,0.09765625,0.8486328,-0.1464844,9.4375,3.46875,-4.65625,0.6904297,0.6367188,-0.609375,129.1875,-10.5,135,169.0737,134.9756
331.9962,0.09765625,0.8486328,-0.1464844,9.4375,3.46875,-4.65625,0.5253906,0.5761719,-0.5683594,124.125,-14.65625,121.3125,171.2027,134.9756
332.0251,0.1992188,0.7636719,-0.2089844,20.4375,29.40625,-0.625,0.5253906,0.5761719,-0.5683594,124.125,-14.65625,121.3125,171.2027,134.9756
332.0589,0.1992188,0.7636719,-0.2089844,20.4375,29.40625,-0.625,0.5253906,0.5761719,-0.5683594,124.125,-14.65625,121.3125,171.2027,134.9756
332.0954,-0.04882813,0.9746094,-0.2060547,19.40625,17.6875,-1.40625,0.5253906,0.5761719,-0.5683594,124.125,-14.65625,121.3125,174.7148,121.4029
332.1259,-0.04882813,0.9746094,-0.2060547,19.40625,17.6875,-1.40625,0.5253906,0.5761719,-0.5683594,124.125,-14.65625,121.3125,174.7148,121.4029
332.1588,-0.02832031,0.9775391,0.1220703,-10.03125,-22.34375,-0.8125,0.5253906,0.5761719,-0.5683594,124.125,-14.65625,121.3125,174.7148,121.4029
332.1948,-0.02832031,0.9775391,0.1220703,-10.03125,-22.34375,-0.8125,0.5253906,0.5761719,-0.5683594,124.125,-14.65625,121.3125,173.2075,118.1465
332.2263,-0.02832031,0.9775391,0.1220703,-10.03125,-22.34375,-0.8125,0.5253906,-0.1113281,-0.2353516,-1.59375,4.8125,11.34375,173.2075,118.1465
332.259,0.3916016,0.6855469,-0.2128906,-11.375,-18.3125,-7.34375,0.5253906,-0.1113281,-0.2353516,-1.59375,4.8125,11.34375,169.4318,118.1465
332.2959,0.3916016,0.6855469,-0.2128906,-11.375,-18.3125,-7.34375,0.5253906,-0.1113281,-0.2353516,-1.59375,4.8125,11.34375,169.4318,116.4716
332.3259,0.3916016,0.6855469,-0.2128906,-11.375,-18.3125,-7.34375,0.5253906,-0.1113281,-0.2353516,-1.59375,4.8125,11.34375,169.4318,116.4716
332.3599,-0.04394531,1.060547,-0.1455078,14.03125,2.3125,7.3125,0.5546875,0.1621094,-0.3212891,-83.28125,-4.15625,-64.34375,172.3336,116.4716
332.3966,-0.04394531,1.060547,-0.1455078,14.03125,2.3125,7.3125,0.5546875,0.1621094,-0.3212891,-83.28125,-4.15625,-64.34375,172.3336,116.4716
332.4268,0.3173828,0.8417969,-0.05371094,10.96875,18.0625,-5.9375,0.5546875,0.1621094,-0.3212891,-83.28125,-4.15625,-64.34375,172.3336,116.4716
332.4603,0.3173828,0.8417969,-0.05371094,10.96875,18.0625,-5.9375,0.5546875,0.1621094,-0.3212891,-83.28125,-4.15625,-64.34375,172.5669,116.4716
332.4973,-0.04394531,0.8359375,-0.2470703,15.25,-10.875,1.375,0.5546875,0.1621094,-0.3212891,-83.28125,-4.15625,-64.34375,173.5932,139.5241
332.5273,-0.04394531,0.8359375,-0.2470703,15.25,-10.875,1.375,0.5546875,0.1621094,-0.3212891,-83.28125,-4.15625,-64.34375,173.5932,139.5241
332.5603,-0.04394531,0.8359375,-0.2470703,15.25,-10.875,1.375,0.4277344,1.079102,-0.2998047,-141.9688,3.65625,-177.625,173.5932,139.5241
332.5972,0.05371094,0.8544922,-0.09765625,-3.96875,-11.0625,-2.46875,0.4277344,1.079102,-0.2998047,-141.9688,3.65625,-177.625,173.1846,139.5241
332.6277,0.05371094,0.8544922,-0.09765625,-3.96875,-11.0625,-2.46875,0.4277344,1.079102,-0.2998047,-141.9688,3.65625,-177.625,173.1846,139.5241
332.6613,0.05371094,0.8544922,-0.09765625,-3.96875,-11.0625,-2.46875,0.4277344,1.079102,-0.2998047,-141.9688,3.65625,-177.625,173.1846,139.5241
332.6974,0.09765625,0.8271484,-0.1416016,2.59375,-2.21875,-1.71875,0.4277344,1.079102,-0.2998047,-141.9688,3.65625,-177.625,172.4318,162.6767
332.7274,0.09765625,0.8271484,-0.1416016,2.59375,-2.21875,-1.71875,0.859375,1.18457,-0.6396484,-75.875,-80.65625,-95.59375,172.4318,162.6767
332.7608,0.1533203,0.8740234,-0.2128906,1.3125,-9.96875,-0.0625,0.859375,1.18457,-0.6396484,-75.875,-80.65625,-95.59375,173.2325,162.6767
332.7986,0.1533203,0.8740234,-0.2128906,1.3125,-9.96875,-0.0625,0.859375,1.18457,-0.6396484,-75.875,-80.65625,-95.59375,173.2325,162.6767
332.8284,0.015625,0.8554688,-0.1357422,-0.75,2.65625,-1.46875,0.859375,1.18457,-0.6396484,-75.875,-80.65625,-95.59375,173.2325,162.6767
332.8614,0.015625,0.8554688,-0.1357422,-0.75,2.65625,-1.46875,0.859375,1.18457,-0.6396484,-75.875,-80.65625,-95.59375,173.5035,165.7994
332.8977,0.015625,0.8554688,-0.1357422,-0.75,2.65625,-1.46875,0.859375,1.18457,-0.6396484,-75.875,-80.65625,-95.59375,173.5035,165.7994
332.9283,-0.06542969,0.9736328,-0.09570313,-6.1875,5.53125,1.8125,0.3779297,0.8173828,-0.3974609,-15.875,-20.09375,-12.71875,173.5035,165.7994
332.9621,-0.06542969,0.9736328,-0.09570313,-6.1875,5.53125,1.8125,0.3779297,0.8173828,-0.3974609,-15.875,-20.09375,-12.71875,173.4959,165.7994
