Time,Accelerometer UpLeg(x),Accelerometer UpLeg(y),Accelerometer UpLeg(z),Gyroscope UpLeg(x),Gyroscope UpLeg(y),Gyroscope UpLeg(z),Accelerometer Leg(x),Accelerometer Leg(y),Accelerometer Leg(z),Gyroscope Leg(x),Gyroscope Leg(y),Gyroscope Leg(z),Goniometry UpLeg Angle,Goniometry Leg Angle
251.6375,0.06835938,0.7099609,0.3535156,42.34375,13.78125,15,0.1181641,0.7626953,0.2470703,26.09375,2.90625,20.1875,138.0166,163.8184
251.6702,0.06835938,0.7099609,0.3535156,42.34375,13.78125,15,0.1181641,0.7626953,0.2470703,26.09375,2.90625,20.1875,140.8244,163.4738
251.7044,0.06835938,0.7099609,0.3535156,42.34375,13.78125,15,0.1181641,0.7626953,0.2470703,26.09375,2.90625,20.1875,140.8244,163.4738
251.7354,-0.07128906,0.8193359,0.5605469,70.78125,20.3125,15.1875,-0.125,1.006836,0.3115234,54.3125,-0.875,38.875,140.8244,163.4738
251.7717,0.07910156,0.9228516,0.2509766,63.8125,10.59375,18.0625,-0.125,1.006836,0.3115234,54.3125,-0.875,38.875,143.8355,160.9184
251.8042,0.07910156,0.9228516,0.2509766,63.8125,10.59375,18.0625,-0.125,1.006836,0.3115234,54.3125,-0.875,38.875,149.0341,160.9184
251.8352,0.07910156,0.9228516,0.2509766,63.8125,10.59375,18.0625,-0.1191406,1.061523,0.4042969,58.40625,-1.34375,37.8125,149.0341,160.9184
251.8734,0.1162109,1.155273,0.2070313,62.65625,-1.25,21.46875,-0.1806641,1.074219,0.5498047,55.40625,-7.78125,41.84375,149.0341,162.9477
251.9043,0.1162109,1.155273,0.2070313,62.65625,-1.25,21.46875,-0.1806641,1.074219,0.5498047,55.40625,-7.78125,41.84375,153.2684,162.9477
251.9354,0.1162109,1.155273,0.2070313,62.65625,-1.25,21.46875,-0.1806641,1.074219,0.5498047,55.40625,-7.78125,41.84375,153.2684,162.9477
251.9725,-0.05078125,1.151367,0.4599609,70.3125,27.21875,18.1875,0.0546875,0.9462891,0.4404297,51.8125,-3.96875,38.5625,155.9349,164.2672
252.0045,0.1308594,0.8457031,0.08984375,59.25,54.5625,4.375,0.0546875,0.9462891,0.4404297,51.8125,-3.96875,38.5625,155.9349,165.5358
252.0371,0.1308594,0.8457031,0.08984375,59.25,54.5625,4.375,0.0546875,0.9462891,0.4404297,51.8125,-3.96875,38.5625,155.9349,165.5358
252.0723,0.1621094,0.9140625,0.01953125,5.78125,18.46875,8.65625,0.06640625,1.053711,0.1572266,48.09375,11.53125,39.15625,160.842,165.5358
252.1062,0.1621094,0.9140625,0.01953125,5.78125,18.46875,8.65625,0.06640625,1.053711,0.1572266,48.09375,11.53125,39.15625,160.842,168.9819
252.137,-0.1572266,1.249023,0.1484375,41.84375,26.34375,14.5,-0.08789063,1.09375,0.2363281,38,17.25,30.3125,160.842,168.9819
252.1747,-0.1572266,1.249023,0.1484375,41.84375,26.34375,14.5,-0.08789063,1.09375,0.2363281,38,17.25,30.3125,162.454,169.4054
252.2077,-0.1572266,1.249023,0.1484375,41.84375,26.34375,14.5,-0.08789063,1.09375,0.2363281,38,17.25,30.3125,162.454,169.4054
252.237,-0.08789063,0.8837891,0,31.53125,15.78125,12.3125,-0.02539063,1.219727,0.1669922,28.25,-0.875,21.21875,162.454,169.4054
252.2737,-0.08789063,0.8837891,0,31.53125,15.78125,12.3125,-0.02539063,1.219727,0.1669922,28.25,-0.875,21.21875,164.668,167.659
252.3079,0.1503906,1.144531,0.0625,30.0625,0,13.21875,0.3164063,1.048828,0.07617188,26.59375,11.15625,15.90625,166.7715,167.659
252.3374,0.1503906,1.144531,0.0625,30.0625,0,13.21875,0.3164063,1.048828,0.07617188,26.59375,11.15625,15.90625,166.7715,167.659
252.3733,0.1660156,1.060547,-0.1113281,34.53125,9.1875,16.15625,0.3164063,1.048828,0.07617188,26.59375,11.15625,15.90625,169.2305,169.5098
252.4076,0.1660156,1.060547,-0.1113281,34.53125,9.1875,16.15625,0.1425781,0.9824219,0.1357422,22.5,-11.6875,14.03125,169.2305,169.5098
252.4379,0.1611328,1.025391,-0.1943359,24.28125,-14.78125,11.03125,0.1425781,0.9824219,0.1357422,22.5,-11.6875,14.03125,169.2305,169.5098
252.4737,0.1611328,1.025391,-0.1943359,24.28125,-14.78125,11.03125,0.1669922,1.03418,0.1269531,15,3.40625,4.625,171.0133,170.4089
252.5083,0.1191406,1.094727,-0.04003906,19.40625,8.90625,8.28125,0.1669922,1.03418,0.1269531,15,3.40625,4.625,171.0133,171.9125
252.5382,0.1191406,1.094727,-0.04003906,19.40625,8.90625,8.28125,0.1669922,1.03418,0.1269531,15,3.40625,4.625,171.0133,171.9125
252.5743,0.2080078,1.026367,-0.08691406,20.5625,28.375,2,0.1601563,1.092773,0.2197266,7.75,13.96875,-3.375,174.1165,171.9125
252.6096,0.2080078,1.026367,-0.08691406,20.5625,28.375,2,0.1601563,1.092773,0.2197266,7.75,13.96875,-3.375,174.1165,175.6786
252.6389,-0.005859375,1.19043,-0.1152344,11.03125,13.53125,3.15625,0.3193359,1.070313,-0.08007813,-9.21875,5.21875,-11.0625,174.1165,175.6786
252.6717,-0.005859375,1.19043,-0.1152344,11.03125,13.53125,3.15625,0.3193359,1.070313,-0.08007813,-9.21875,5.21875,-11.0625,174.1165,175.6786
252.7073,-0.005859375,1.19043,-0.1152344,11.03125,13.53125,3.15625,0.3193359,1.070313,-0.08007813,-9.21875,5.21875,-11.0625,174.1035,176.4657
252.7387,0.04296875,1.125977,-0.2939453,10.25,20,1.6875,0.008789063,1.104492,-0.01660156,0.34375,-8.5,-2.9375,174.1035,176.4657
252.7726,0.04296875,1.125977,-0.2939453,10.25,20,1.6875,0.008789063,1.104492,-0.01660156,0.34375,-8.5,-2.9375,174.9302,177.7269
252.8074,0.1972656,1.094727,-0.009765625,9.25,-9,0.40625,-0.04980469,1.010742,-0.06933594,-8.5625,12.4375,-8.5,175.0671,177.7269
252.8398,0.1972656,1.094727,-0.009765625,9.25,-9,0.40625,-0.04980469,1.010742,-0.06933594,-8.5625,12.4375,-8.5,175.0671,177.7269
252.8736,0.1005859,0.9746094,-0.1435547,-5.21875,4.75,-0.0625,-0.04980469,1.010742,-0.06933594,-8.5625,12.4375,-8.5,175.0671,180.0883
252.9105,0.1005859,0.9746094,-0.1435547,-5.21875,4.75,-0.0625,0.02539063,1.013672,-0.1298828,-4.09375,7.25,1.09375,173.7679,180.0883
252.941,-0.1015625,1.054688,-0.04882813,-4.53125,-0.4375,-6.53125,0.02539063,1.013672,-0.1298828,-4.09375,7.25,1.09375,173.7679,180.0883
252.9734,-0.1015625,1.054688,-0.04882813,-4.53125,-0.4375,-6.53125,0.04296875,1.083984,-0.08105469,15.96875,-17.40625,21.34375,170.3246,178.8448
253.0107,0.078125,1.076172,-0.1650391,-33.21875,-38.59375,-19.1875,0.04296875,1.083984,-0.08105469,15.96875,-17.40625,21.34375,170.3246,176.0945
253.0407,0.078125,1.076172,-0.1650391,-33.21875,-38.59375,-19.1875,-0.1630859,1.004883,0.4189453,-4.28125,5.59375,0.09375,170.3246,176.0945
253.0737,0.078125,1.076172,-0.1650391,-33.21875,-38.59375,-19.1875,-0.1630859,1.004883,0.4189453,-4.28125,5.59375,0.09375,165.865,176.0945
253.1107,0.1669922,1.239258,-0.1699219,-20.71875,-8.125,-13.1875,-0.1630859,1.004883,0.4189453,-4.28125,5.59375,0.09375,165.378,177.3243
